time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s,termination_reason,termination_detail,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
8.39840008399915,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,both,0,28,28,4,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.416102125003817,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,both,1,27,27,0,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.425488708991907,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,left,0,28,28,0,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.434527374993195,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,left,1,27,27,0,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.443915124997147,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,right,0,28,28,0,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.453017249994446,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,right,1,27,27,0,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.470528959005605,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,both,0,28,28,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.48728287499398,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,both,1,27,27,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.496502541995142,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,left,0,28,28,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.505496208992554,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,left,1,27,27,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.514645417002612,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,right,0,28,28,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.523543000002974,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,right,1,27,27,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5243118340004,unswap_cycle_summary,,,,,,,,,,,,4,4,8,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,4,4,344,356,222,56,,,,,,,,,,,,,,,,,,,,1,5.389555083005689,8,1885,1877,8,False,,,,,,,,,,,,,,,,,,,,,
9.151441708992934,rewiring,left,post_unswap,0.626796332988306,1349,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,50,False,8,1,none,0.0,123,0.6267916670039995,1.3562320829951204,,,,,,,,,,,,
9.880728000003728,rewiring,right,post_unswap,0.7291305840044515,1551,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,50,False,8,1,none,0.0,123,0.7291273339942563,1.3562320829951204,,,,,,,,,,,,
9.880771791998995,cycle_progress,,,,,,,,,,,,4,4,8,,,,,,,,,,,,,,,,,,,512,0.0006,,224,0,,,,,,,,,,4,4,344,356,222,56,,,,,,,,,,,,,,,,,,,,1,,8,1885,1877,8,False,,,,,,,,,1.3562320829951204,,,,,,,,,,,,
9.910642125003505,absorbing,,,,,,,L,1,0,1542,1645,4,4,8,12,0,0,0.013160041999071836,0.012527250000857748,0.025687291999929585,0.026111541999853216,344,680,4,4,False,False,False,False,344,4,False,512,0.0006,,344,0,total_elems,344,680,1,1,,,,0.0,4,4,344,356,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.938871292004478,absorbing,,,,,,,L,2,0,1542,1645,4,4,8,11,0,0,0.013940916993306018,0.012939207997987978,0.026880124991293997,0.027230833991779946,624,680,4,4,False,False,False,False,624,4,False,512,0.0006,,344,0,total_elems,624,680,1,1,,,,0.0,4,4,624,424,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.966144083999097,absorbing,,,,,,,R,2,1,1542,1645,4,4,8,12,0,0,0.01344345899997279,0.012557916998048313,0.026001375998021103,0.02631670900154859,1364,1036,4,4,False,False,False,False,1036,4,False,512,0.0006,,344,0,total_elems,1364,1036,1,1,,,,0.0,4,4,1036,480,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
